L22,0.8309859154929579,0.9390243902439024,0.641716920893934,0.8926223520818113,0.9594163246694026,0.6823529411764707,0.2532110091743117,1.0,0.8670886075949367,0.1762632197414802,0.019661816751867893,0.531477446228191,0.060585417775412424,0.4687119551984417,0.8847837639496925,0.9913533142328764,0.9890218815558105,0.7673903072924629,0.9011523803080531,0.4190055762081784,0.919067659436711,0.9890157872473971,0.8987587064221859,0.8999732995127161,0.9571323288568622,0.047173343317109685,0.21603681741747052,0.10956070539564562,0.2329424404656529,0.013331497671003428,0.11638354095885241,0.0801068090787717,0.13550004600239215,0.09010235466142287,0.11940800538176925,0.9051910569773152,0.8962192298143487,0.3466565112611707,0.7867023453738119,0.8014532479496999,0.8308080644639332,0.2824270417803905,0.4170081967213115,0.6740461051267271,0.45075978577959686,0.8383041286605857,0.6940231265955851,0.917395867453691,0.9355851105802685,0.025769987301745366,0.966221403347152,0.0979381443298969,1.0,0.5510204081632654
E24,0.8485915492957747,0.7146341463414633,0.6667257892869811,0.7231555880204527,0.8020975832193342,0.7605536332179931,0.2532110091743117,0.5651558073654391,0.8708860759493673,0.08460634547591056,0.017695635076681104,0.9763122396643986,0.6065708710306901,0.46962861112304677,0.29715059341549216,1.0,0.995437665062155,0.9757682311573154,0.9949935728299845,0.9137778810408922,0.9911205660639134,1.0,1.0,1.0,1.0,0.7313020188347781,0.6283963182582529,0.07544788416365741,0.17311812859785244,0.03090222803515293,0.17893544733861833,0.769641573379891,0.17324500874045454,0.16180103867291887,0.12216616212579885,0.6567801749684984,0.6765322786415346,0.3537542704418193,0.44465090840847166,0.4543572539490257,0.6196627940843339,0.35036741549443634,0.5298336547733847,0.39061607888291233,0.38519615099925986,0.65281445031205,0.666015918306052,0.09666227697820083,0.040204159224108894,0.06749993775365383,0.6757254721326578,0.11855670103092783,0.5340909090909091,0.8571428571428572
K18,0.20774647887323947,0.0024390243902438595,0.9969847463639588,0.004382761139517894,0.9439124487004104,0.01314878892733564,1.0,0.004249291784702867,0.8708860759493673,0.007050528789659104,0.001572945340149475,0.6162968233497872,0.44598900124179525,0.4704163623082542,0.21900700964142014,0.9993208579761568,0.9868153951647396,0.2991132854303624,0.9999503867577746,0.8356180297397768,0.8715411059211643,0.9983898917952706,0.9585016727299318,0.9440958547493492,0.9747789059941042,1.0,0.733339233560492,0.06608701749465347,0.32027372674940324,0.18952639911888206,0.03401283503208761,1.0,0.004623240408501295,0.004991680532445934,0.0036999663639421866,0.3527547978095305,0.37700246012294103,0.01623916933368252,0.18433777838837018,0.21442749959670612,0.40968253454580755,0.4127650640352719,0.0,0.12722377443833394,0.20519876344320115,0.308111797887662,0.3761575812184011,0.0628873008763779,0.12304431101642027,0.2006573214152329,0.16244434208506076,0.08247422680412371,0.056818181818181795,0.061224489795918366
E20,0.665492957746479,0.7146341463414633,0.6667257892869811,0.7231555880204527,0.8020975832193342,0.7605536332179931,0.2532110091743117,0.5651558073654391,0.8708860759493673,0.08460634547591056,0.017695635076681104,0.9763122396643986,0.6065708710306901,0.46962861112304677,0.29715059341549216,1.0,0.995437665062155,0.9757682311573154,0.9949935728299845,0.9137778810408922,0.9911205660639134,1.0,1.0,1.0,1.0,0.7313020188347781,0.6283963182582529,0.07544788416365741,0.17311812859785244,0.03090222803515293,0.17893544733861833,0.769641573379891,0.17324500874045454,0.16180103867291887,0.12216616212579885,0.6567801749684984,0.6765322786415346,0.3537542704418193,0.44465090840847166,0.4543572539490257,0.6196627940843339,0.35036741549443634,0.5298336547733847,0.39061607888291233,0.38519615099925986,0.65281445031205,0.666015918306052,0.09666227697820083,0.040204159224108894,0.06749993775365383,0.8381698142177186,0.14432989690721648,0.5340909090909091,0.8571428571428572
B29,0.7288732394366199,0.7552845528455283,0.6686768357573607,0.7457998539079619,0.8057455540355677,0.7626297577854673,0.08623853211009147,0.5637393767705381,0.9873417721518988,0.22679200940070499,0.31458906802988607,0.3083262922281021,0.7751924782685825,0.2501324854266031,0.2096186451400663,0.9287455276616724,0.9247146843366623,0.9910564133924474,0.9245698306384322,0.8768122676579925,0.9597650649771077,0.9294008487180536,0.9298184676696951,0.9375876109739002,0.9617589256469047,0.031333698125162,0.02936100539870783,0.10398625670511516,0.054891858399516526,0.013664211468300403,0.10426576066440166,0.0639827462257369,0.21812034225779744,0.136187162809459,0.28604103599058195,0.6350640387670107,0.5442521834499637,0.6158671624566577,0.4076474720326722,0.40596151897605814,0.43089867641823887,0.5469242074322906,0.6011632111861139,0.8546091748594503,0.4811686332564114,0.2920067210753722,0.44691395104370024,0.10938011805365223,0.13608582434846236,0.1130144660508428,0.6543835406110856,0.6701030927835051,0.5340909090909091,0.8571428571428572
J19,0.0352112676056338,0.0,0.9976942178077332,0.0,0.9443684450524397,0.0076124567474048456,0.9926605504587159,0.00566572237960356,0.8645569620253166,0.0,0.003932363350373579,0.6099375935725827,0.46368635799183955,0.4814878471476246,0.1876913733329959,0.9989802969612849,0.9855763681912921,0.2355144473322122,0.9999323455787835,0.8197490706319702,0.8614438329556491,0.9979532522821236,0.9547357452331767,0.9392897670382484,0.9726498526039962,0.8275206635371369,0.5950084078237011,0.050695929600673165,0.2625676838834525,0.1529623000848994,0.02374480936202339,0.8258190407723116,0.0,0.0,0.0,0.9533902861074459,0.9453455629228753,0.07200919812252778,0.8091054275665552,0.8197943188452029,0.89195171677292,0.7341591433970186,0.30077748312439734,0.5725060779804553,0.4541559629032961,0.8226191190590495,0.6334284427091155,0.11050650765744384,0.0,0.057864203371262087,0.6483955166589899,0.04639175257731959,0.09090909090909091,0.0
B7,1.0,0.5609756097560976,0.684817311103228,0.5215485756026295,1.0,0.5044982698961938,0.24403669724770619,0.4065155807365438,0.9708860759493668,0.20799059929494715,0.30515139598898944,0.24415588265812835,0.5952315061202766,0.5367020438562569,0.07286737353544046,0.9887298064148231,0.9862552870808524,0.8084390765937929,0.9711296033195769,0.8114079925650557,0.972051365058811,0.9869417495599493,0.9689036763496096,0.9704959615512982,0.9847690795938422,0.03464562393802378,0.02918399858394548,0.048837780037162985,0.0018985062235597919,0.004113030907964485,0.034277085692714225,0.044366848105165876,0.11180881405833108,0.06358090051933646,0.17901109989909184,0.5169494443052609,0.43514146567629275,0.582203255704558,0.27328608094754875,0.27115740492517737,0.34050677971586685,0.5699769053117784,0.6641152362584379,0.6118024154105204,0.5378499586363042,0.16461383821411424,0.4526705711568305,0.15571918472121019,0.29653661021083066,0.11211811866643426,0.5754644557039768,1.0,0.35227272727272724,0.9183673469387755
I26,0.5035211267605634,0.727642276422764,0.6700957786449095,0.7348429510591671,0.8084815321477428,0.7439446366782008,0.1559633027522928,0.6048158640226629,0.9518987341772148,0.23266745005875436,0.31262288635469926,0.80522079423667,0.729317012595352,0.5678110542975409,0.20554444922438447,0.3329003720431087,0.538698376704935,0.7667787800030575,0.17680806440700905,0.5715148698884758,0.0,0.3495708652284853,0.7645198442441637,0.8046859355183231,0.4867343596462496,0.028381764248480826,0.020643419771661217,0.07905900501349789,0.048964367907308945,0.012241573162616738,0.07383918459796149,0.06213412755468829,0.1307848008096421,0.07321131447587355,0.1974436596030945,0.5937504137983268,0.4622097037715126,0.8188677763968817,0.31215477847252693,0.2946318680805934,0.34699847901362413,0.5783749737560362,0.8645732883317262,0.697980718256072,0.26262898941960205,0.2944446111377821,0.8597386995044302,0.07110626834143308,0.1373770632922289,0.028533725070338377,0.5840626439428835,0.5721649484536082,0.5340909090909091,0.8571428571428572
C11,0.38732394366197187,0.7398373983739835,0.6683221000354735,0.7384952520087654,0.8059735522115823,0.7584775086505191,0.11743119266054983,0.5651558073654391,0.9734177215189874,0.2479435957696823,0.3047581596539521,0.6389469471250054,0.63859499733901,0.5828212950629486,0.03611104081787587,0.6433732172521873,0.6667662414371356,0.8809815012994956,0.6245450240173195,0.6402184014869888,0.7306725862892908,0.6476319128904171,0.8175170472203432,0.819938588879247,0.8089993449066492,0.027748178440802927,0.019006106735109295,0.07814745994460615,0.04793270375367034,0.011673665129299465,0.07421668554171382,0.05792338502618876,0.13920323856840555,0.0809761508596783,0.19105280861083085,0.46928040669556154,0.3681795281506386,0.4341893493699928,0.22068389502414731,0.2185401794083174,0.31799618135335433,0.18983833718244805,0.6379580520732884,0.44450183688564326,0.5385814429398703,0.13341634661545854,0.09638584372027822,0.15535486286123013,0.2713717979067582,0.7432960685207778,0.2888070013818517,0.7731958762886598,0.5340909090909091,0.061224489795918366
H14,0.6232394366197184,0.7487804878048782,0.6670805250088683,0.739225712198685,0.8032375740994072,0.766089965397924,0.10458715596330251,0.5552407932011332,0.9759493670886075,0.21269095182138678,0.3200943767204089,0.8985487911534071,0.6139577789604399,0.4728655523568083,0.2297618746362325,0.0,0.0,0.4400703256382816,0.0,0.0,0.44333965376373924,0.0,0.21507833494817274,0.24180628796475534,0.5259580740255486,0.390389655271722,0.2735640322152403,0.07776180626161343,0.123500576877293,0.019572749592712418,0.20166100415251037,0.4280579233850262,0.15155488085380442,0.09247214238894773,0.2535486041035991,0.5948097375154728,0.514385273385035,0.6428952610876637,0.31037658590725037,0.3026211791259114,0.36019546293000226,0.49674574847785,0.7116381388621021,0.6824081183044147,0.6398049375190491,0.17240758521363425,0.4904890624217851,0.1754025923672899,0.280410470513124,0.124517590817419,0.48717948717948717,0.5,0.5340909090909091,0.061224489795918366
